"Depth","Key","Kind","Result Type"
"1","SortSecondCountries","Function","void"
"1","SortSecondParticipants","Function","void"
"1","ToggleShowPastBattles","Function","void"
"0","FrontParticipant","Type",""
"1","AccessCharacter","Function",""
"1","AccessCharacter","Promote","Character"
"1","AccessFront","Function",""
"1","AccessFront","Promote","Front"
"1","AccessSelf","Function",""
"1","GetCharacter","Function",""
"1","GetCharacter","Promote","Character"
"1","GetFront","Function",""
"1","GetFront","Promote","Front"
"1","GetMorale","Function","CFixedPoint"
"1","GetNumCombatUnitsRaw","Function","int32"
"1","GetNumCombatUnitsString","Function","CString"
"1","GetNumCombatUnitsTooltip","Function","CString"
"1","IsExpeditionaryForce","Function","bool"
"1","IsPlayer","Function","bool"
"1","IsWarLeader","Function","bool"
"1","Self","Function",""
"0","GAME_CONCEPT_TYPE","Promote","GameConceptType"
"0","GAME_RULE","Promote","GameRule"
"0","GAME_RULE_SETTING","Promote","GameRuleSetting"
"0","GC","Promote","GameConceptType"
"0","GOODS","Promote","Goods"
"0","GOODSPRODUCTIONINFO","Promote","GoodsProductionInfo"
"0","GOVERNMENT_TYPE","Promote","GovernmentType"
"0","GUIAchievement","Type",""
"1","AccessLockedTexture","Function",""
"1","AccessSelf","Function",""
"1","AccessTexture","Function",""
"1","GetAchievement","Function",""
"1","GetAchievement","Promote","Achievement"
"1","GetDescription","Function","CUTF8String"
"1","GetHappenedDescription","Function","CUTF8String"
"1","GetName","Function","CUTF8String"
"1","IsPossible","Function","bool"
"1","OnClick","Function","void"
"1","Remove","Function","void"
"1","Self","Function",""
"0","GameConceptType","Type",""
"1","AccessSelf","Function",""
"1","CanStartTutorialLesson","Function","bool"
"1","CanStartTutorialLessonDesc","Function","CString"
"1","GetDesc","Function","CString"
"1","GetDescNoFormatting","Function","CString"
"1","GetName","Function","CString"
"1","GetNameNoFormatting","Function","CString"
"1","GetTexture","Function",""
"1","GetTitle","Function","CString"
"1","GetTooltipTag","Function","CString"
"1","HasTutorialLesson","Function","bool"
"1","Self","Function",""
"1","StartTutorialLesson","Function","void"
"0","GameHasMultiplePlayers","Function","bool"
"0","GameIsMultiplayer","Function","bool"
"0","GameMpSetup","Type",""
"1","AccessSelf","Function",""
"1","CanStart","Function","bool"
"1","GetEnabledDLCs","Function",""
"1","GetEnabledMods","Function",""
"1","GetSaveGames","Function",""
"1","GetSelectedSaveGame","Function",""
"1","GetSelectedSaveGame","Promote","SaveGameItem"
"1","IsAutoAccept","Function","bool"
"1","IsBookmarkSelected","Function","bool"
"1","IsInvite","Function","bool"
"1","IsPublicCrossplay","Function","bool"
"1","IsPublicNoCrossplay","Function","bool"
"1","IsSaveGameSelected","Function","bool"
"1","OnBack","Function","void"
"1","OnDelete","Function","void"
"1","OnShowInvalidSavegames","Function","void"
"1","OnStart","Function","void"
"1","SelectBookmark","Function","void"
"1","Self","Function",""
"1","SetVisibilityInvite","Function","void"
"1","SetVisibilityPublicCrossplay","Function","void"
"1","SetVisibilityPublicNoCrossplay","Function","void"
"1","ShouldShowInvalidSavegames","Function","bool"
"1","StartTooltip","Function","CString"
"1","ToggleAutoAccept","Function","void"
"1","ToggleVisibility","Function","void"
"0","GameOverScreen","Type",""
"1","AccessSelf","Function",""
"1","CanContinueAsObserver","Function","bool"
"1","CanGoToLobby","Function","bool"
"1","CanLoadGame","Function","bool"
"1","ContinueAsObserver","Function","void"
"1","GetGameOverDateString","Function","CString"
"1","GetGameOverSoundEvent","Function",""
"1","GetLoadGameDesc","Function","CString"
"1","GetQuitName","Function","CString"
"1","GoToLobby","Function","void"
"1","OpenLoadView","Function","void"
"1","Quit","Function","void"
"1","Self","Function",""
"0","GameRule","Type",""
"1","AccessSelf","Function",""
"1","GetName","Function","CString"
"1","GetSettings","Function",""
"1","Self","Function",""
"0","GameRuleSetting","Type",""
"1","AccessSelf","Function",""
"1","GetDescription","Function","CString"
"1","GetDescriptionWithObjectiveRecommendation","Function","CString"
"1","GetGameRule","Promote","GameRule"
"1","GetKey","Function","CString"
"1","GetName","Function","CString"
"1","HasFlag","Function","bool"
"1","Self","Function",""
"0","GameSetup","Type",""
"1","AccessSelf","Function",""
"1","GetObjectives","Function",""
"1","GetSelectedObjective","Function",""
"1","GetSelectedObjective","Promote","ObjectiveType"
"1","GetSelectedTag","Function",""
"1","GetSelectedTag","Promote","CountryDefinition"
"1","HasSelectedObjective","Function","bool"
"1","HasSelectedTag","Function","bool"
"1","OnBack","Function","void"
"1","OnStart","Function","void"
"1","Self","Function",""
"1","ToggleObjective","Function","void"
"1","ToggleTag","Function","void"
"0","GarrisonMarker","Type",""
"1","AccessSelf","Function",""
"1","GetHQ","Promote","Hq"
"1","Self","Function",""
"0","GeneCategory","Type",""
"1","AccessSelf","Function",""
"1","GetName","Function","CString"
"1","IsType","Function","bool"
"1","Self","Function",""
"0","GeneItem","Type",""
"1","AccessSelf","Function",""
"1","GetName","Function","CString"
"1","Self","Function",""
"0","GeneTemplate","Type",""
"1","AccessSelf","Function",""
"1","GetName","Function","CString"
"1","Self","Function",""
"0","GenerationItem","Type",""
"1","AccessSelf","Function",""
"1","GetChildPortraitItems","Function",""
"1","Self","Function",""
"0","GetAchievementsAvailableString","Function","CString"
"0","GetApprovalRatingFromValue","Function","CString"
"0","GetArrowIcon_CFixedPoint","Function","CString"
"0","GetArrowIcon_int32","Function","CString"
"0","GetArrowIcon_int64","Function","CString"
"0","GetAutosaveName","Function","CString"
"0","GetBattleCondition","Promote","BattleCondition"
"0","GetBattleCondition","Function",""
"0","GetBuildVersionDescriptionWithClickToCopy","Function","CString"
"0","GetBuildingType","Promote","BuildingType"
"0","GetBuildingType","Function",""
"0","GetCanGoToFrontend","Function","bool"
"0","GetCanGoToFrontendDesc","Function","CString"
"0","GetConstructionSectorType","Promote","BuildingType"
"0","GetConstructionSectorType","Function",""
"0","GetCurrentFps","Function","float"
"0","GetCurrentGameDate","Promote","Date"
"0","GetCurrentLoadingScreen","Function",""
"0","GetDataModelSize","Function","int32"
"0","GetDecreeType","Promote","DecreeType"
"0","GetDecreeType","Function",""
"0","GetDefaultServerName","Function","CUTF8String"
"0","GetDefine","Function",""
"0","GetDefineAtIndex","Function",""
"0","GetDesc","Function","CString"
"0","GetDescriptiveText","Function","CString"
"0","GetDiplomaticActionType","Promote","DiplomaticActionType"
"0","GetDiplomaticActionType","Function",""
"0","GetDiplomaticPlayType","Promote","DiplomaticPlayType"
"0","GetDiplomaticPlayType","Function",""
"0","GetDynTrendMax","Function","CFixedPoint"
"0","GetDynTrendMin","Function","CFixedPoint"
"0","GetDynTrendPlotPoints","Function",""
"0","GetEnumIndex","Function","CVector2i"
"0","GetEthnicities","Function",""
"0","GetGameEndDate","Promote","Date"
"0","GetGameRules","Promote","JominiGameRules"
"0","GetGameStartDate","Promote","Date"
"0","GetGameVersionDisplay","Function","CString"
"0","GetGameVersionInfo","Function","CString"
"0","GetGameVersionInfoShort","Function","CString"
"0","GetGlobalList","Function",""
"0","GetGlobalMaxLandDefense","Function","CFixedPoint"
"0","GetGlobalMaxLandOffense","Function","CFixedPoint"
"0","GetGlobalMaxNavalDefense","Function","CFixedPoint"
"0","GetGlobalMaxNavalOffense","Function","CFixedPoint"
"0","GetGlobalVariable","Promote","Scope"
"0","GetGlobalVariable","Function",""
"0","GetGoods","Promote","Goods"
"0","GetGoods","Function",""
"0","GetGuiPositionFromPercentCoordinates","Function",""
"0","GetHostError","Function","CUTF8String"
"0","GetInstitutionType","Promote","InstitutionType"
"0","GetInstitutionType","Function",""
"0","GetInteger","Function","int32"
"0","GetInterestGroupVariant","Promote","InterestGroup"
"0","GetInterestGroupVariant","Function",""
"0","GetInvParentScale","Function","float"
"0","GetIsChecked","Function","bool"
"0","GetLargeFlagFrameSize","Function","CVector2i"
"0","GetLatestDate","Function","CString"
"0","GetLawGroup","Promote","LawGroup"
"0","GetLawGroup","Function",""
"0","GetLawType","Promote","LawType"
"0","GetLawType","Function",""
"0","GetLensToolbar","Promote","LensToolbar"
"0","GetLensToolbar","Function",""
"0","GetLoadingScreenManager","Promote","LoadingScreenManager"
"0","GetLoadingScreenManager","Function",""
"0","GetLocalizedDefine","Function","CString"
"0","GetLocalizedDefineAtIndex","Function","CString"
"0","GetMPChecksum","Function","CString"
"0","GetManpowerColorVec","Function","CVector4f"
"0","GetMapModeIndices","Function",""
"0","GetMapModeName","Function","CString"
"0","GetMax","Function","CFixedPoint"
"0","GetMediumFlagFrameSize","Function","CVector2i"
"0","GetMetaPlayer","Promote","Player"
"0","GetMetaPlayer","Function",""
"0","GetMin","Function","CFixedPoint"
"0","GetMoraleColorString","Function","CString"
"0","GetMoraleColorVec","Function","CVector4f"
"0","GetNullProperty","Function",""
"0","GetNumberAbove_int32","Function","int32"
"0","GetOldestDate","Function","CString"
"0","GetOpenLobbyTooltip","Function","CString"
"0","GetPlayer","Promote","Country"
"0","GetPlayer","Function",""
"0","GetPlayerJournalEntry","Promote","JournalEntry"
"0","GetPlayersCount","Function","int32"
"0","GetPopType","Promote","PopType"
"0","GetPopType","Function",""
"0","GetPopTypesInLowerStrataDesc","Function","CString"
"0","GetPopTypesInMiddleStrataDesc","Function","CString"
"0","GetPopTypesInUpperStrataDesc","Function","CString"
"0","GetPortraitTextureFromDna","Function",""
"0","GetPrevTrendValue","Function","CFixedPoint"
"0","GetPrevTrendValueFor","Function","CFixedPoint"
"0","GetRandomLogInfo","Function","CString"
"0","GetRankModifier","Promote","Modifier"
"0","GetRankModifier","Function",""
"0","GetRawTextTooltipTag","Function","CString"
"0","GetRawTrendPlotPoints","Function",""
"0","GetRawTrendPlotRectWithFixedY","Function","CPdxFloatRect"
"0","GetResolutionWithAspectRatio","Function","CVector2f"
"0","GetScriptedGui","Promote","ScriptedGui"
"0","GetSelectedMapMode","Function","CVector2i"
"0","GetSelectedMapModeName","Function","CString"
"0","GetServerInfo","Promote","ServerInformation"
"0","GetSmallFlagFrameSize","Function","CVector2i"
"0","GetSmartBrushInterpolationNames","Function",""
"0","GetSmartBrushPatternNames","Function",""
"0","GetStaticModifier","Promote","Modifier"
"0","GetStaticModifier","Function",""
"0","GetStringSettingText","Function","CString"
"0","GetString_CPdxFloatRect","Function","CString"
"0","GetString_CPdxIntRect","Function","CString"
"0","GetString_CVector2f","Function","CString"
"0","GetString_CVector2i","Function","CString"
"0","GetString_CVector3f","Function","CString"
"0","GetString_CVector3i","Function","CString"
"0","GetString_CVector4f","Function","CString"
"0","GetString_CVector4i","Function","CString"
"0","GetSupplyNetworkColorstring","Function","CString"
"0","GetTrendIcon","Function","CString"
"0","GetTrendIconFor","Function","CString"
"0","GetTrendPlotPoints","Function",""
"0","GetTrendPlotPointsAbsolute","Function",""
"0","GetTrendPlotPointsNormalized","Function",""
"0","GetTrendValue","Function","CFixedPoint"
"0","GetTrendValueFor","Function","CFixedPoint"
"0","GetTutorialJournalEntry","Promote","JournalEntry"
"0","GetUnitStrengthHeader","Function","CString"
"0","GetUnitStrengthHeaderNoIcon","Function","CString"
"0","GetVarTimeRemaining","Function","int32"
"0","GetVariableSystem","Promote","VariableSystem"
"0","GfxGetSkins","Function",""
"0","GfxSetActiveSkin","Function","void"
"0","GfxSkin","Type",""
"1","AccessSelf","Function",""
"1","GetFolders","Function",""
"1","GetName","Function","CString"
"1","GetPath","Function","CString"
"1","GetTextures","Function",""
"1","Self","Function",""
"0","GfxSkinIsActive","Function","bool"
"0","GoToFrontend","Function","void"
"0","Goods","Type",""
"1","AccessBuildingsProducingThis","Function",""
"1","AccessBuildingsUsingThis","Function",""
"1","AccessMarket","Function",""
"1","AccessMarket","Promote","Market"
"1","AccessProductionMethodsProducingThis","Function",""
"1","AccessProductionMethodsUsingThis","Function",""
"1","AccessSelf","Function",""
"1","AccessState","Function",""
"1","AccessState","Promote","State"
"1","CalcConsumptionTaxAmount","Function","CFixedPoint"
"1","CalcConsumptionTaxAuthorityCost","Function","CFixedPoint"
"1","CalcPotentialConsumptionTaxAmount","Function","CFixedPoint"
"1","CanEstablishExportTradeRoute","Function","bool"
"1","CanEstablishExportTradeRouteDesc","Function","CString"
"1","CanEstablishImportTradeRoute","Function","bool"
"1","CanEstablishImportTradeRouteDesc","Function","CString"
"1","EstablishExportTradeRoute","Function","void"
"1","EstablishImportTradeRoute","Function","void"
"1","GetAccessAdjustedStateBuy","Function","CFixedPoint"
"1","GetAccessAdjustedStateSell","Function","CFixedPoint"
"1","GetBasePrice","Function","CFixedPoint"
"1","GetBasePricePlotPoints","Function",""
"1","GetBreakdownOfBuildingsAffectedByShortageInMarket","Function","CString"
"1","GetBreakdownOfBuildingsAffectedByShortageInState","Function","CString"
"1","GetBuildingsProducingThisDesc","Function","CString"
"1","GetBuildingsUsingThisDesc","Function","CString"
"1","GetCategoryColor","Function","CVector4f"
"1","GetCategoryName","Function","CString"
"1","GetCompareDescAgainstBasePrice","Function","CString"
"1","GetCompareIconAgainstBasePrice","Function","CString"
"1","GetCompareIconAgainstBasePriceNoFormatting","Function","CString"
"1","GetConsumptionPercentage","Function","CFixedPoint"
"1","GetCustom","Function","CString"
"1","GetGoodsShortageDesc","Function","CString"
"1","GetKey","Function","CString"
"1","GetLeaderboardDesc","Function","CString"
"1","GetLeaderboardSpot","Function","int32"
"1","GetLeaderboardSpotDesc","Function","CString"
"1","GetLocalPriceShare","Function","CFixedPoint"
"1","GetLocalPricesDesc","Function","CString"
"1","GetMarket","Function",""
"1","GetMarket","Promote","Market"
"1","GetMarketAccess","Function","CFixedPoint"
"1","GetMarketBalanceLabel","Function","CString"
"1","GetMarketBuildingTypeBuyOrdersBreakdown","Function","CString"
"1","GetMarketBuildingTypeSellOrdersBreakdown","Function","CString"
"1","GetMarketBuyAndSellOrdersBalance","Function","CFixedPoint"
"1","GetMarketBuyOrders","Function","CFixedPoint"
"1","GetMarketBuyOrdersBreakdown","Function","CString"
"1","GetMarketBuyOrdersWithTooltip","Function","CString"
"1","GetMarketConsumption","Function","CFixedPoint"
"1","GetMarketConsumptionBreakdown","Function","CString"
"1","GetMarketConsumptionWithTooltip","Function","CString"
"1","GetMarketGoodsShortageDesc","Function","CString"
"1","GetMarketPopConsumptionBreakdown","Function","CString"
"1","GetMarketPrice","Function","CFixedPoint"
"1","GetMarketPriceDesc","Function","CString"
"1","GetMarketPriceLabel","Function","CString"
